id,categoria,codigo,descripcion,unidad,precio_base,precio_material,precio_mano_obra
850,EXTERIOR,EXT-SHT-PLY-120,Tablero Exterior - Suministro e instalacion de contrachapado de madera CDX de 1/2 pulg estructural (1er piso),SF,3.1,0.0,0.0
851,EXTERIOR,EXT-SHT-PLY-580,Tablero Exterior - Suministro e instalacion de contrachapado estructural pesado CDX de 5/8 pulg (1er piso),SF,3.65,0.0,0.0
852,EXTERIOR,EXT-SHT-ZIP-SYS,Tablero Exterior - Suministro e instalacion de panel estructural ZIP System con barrera hidrofuga integrada (1er piso),SF,3.85,0.0,0.0
853,EXTERIOR,EXT-SHT-ISO-R05,Tablero Exterior - Placa continua exterior de espuma rigida Polyiso / XPS de 1 pulg R-5 (1er piso),SF,1.85,0.0,0.0
854,EXTERIOR,EXT-SHT-DEM-ROT,Tablero Exterior Demolicion - Retiro de tablero contrachapado u OSB podrido o danado por agua y desecho,SF,0.95,0.0,0.0
855,EXTERIOR,EXT-SHT-REP-SHT,Tablero Exterior Reparacion - Reemplazo de 1 hoja completa de plywood/OSB 4x8 pies incluyendo cortes y clavado,EA,115.0,0.0,0.0
856,EXTERIOR,EXT-SHT-REP-PTC,Tablero Exterior Reparacion - Parche puntual de tablero hasta 16 pies cuadrados con respaldo de madera,EA,75.0,0.0,0.0
857,EXTERIOR,EXT-SHT-HGT-2ST,"Tablero Recargo Altura - Suplemento por izado, corte y clavado de tablero en segundo nivel (mas de 12 pies)",SF,0.65,0.0,0.0
858,EXTERIOR,EXT-SHT-HGT-3ST,Tablero Recargo Altura - Suplemento por labor de tablero en tercer nivel o sobre 22 pies de altura,SF,1.1,0.0,0.0
859,EXTERIOR,EXT-WRB-FLT-15L,Barrera Climatica - Papel fieltro asfaltico no. 15 con traslapes de 4 pulg horizontales y 6 pulg verticales (1er piso),SF,0.55,0.0,0.0
860,EXTERIOR,EXT-WRB-FLT-30L,Barrera Climatica - Papel asfaltico pesado no. 30 Grado D para respaldo de mortero/mamposteria (1er piso),SF,0.85,0.0,0.0
861,EXTERIOR,EXT-WRB-TYV-AIR,Barrera Climatica - Membrana sintetica transpirable contra agua y viento tipo Tyvek HomeWrap con grapas de tapa (1er piso),SF,0.72,0.0,0.0
862,EXTERIOR,EXT-WRB-DRN-WRB,Barrera Climatica - Membrana transpirable con matriz drenable HydroGap detras del siding (1er piso),SF,0.95,0.0,0.0
863,EXTERIOR,EXT-WRB-LBR-SET,Barrera Climatica Labor - Solo mano de obra para colocacion y grapado de papel o envoltura provista por cliente,SF,0.4,0.0,0.0
864,EXTERIOR,EXT-WRB-TAP-SEM,Barrera Sellado - Sellado hermetico de traslapes con cinta acrilica para construccion Tyvek Tape de 3 pulg,LF,0.85,0.0,0.0
865,EXTERIOR,EXT-WRB-TAP-ZIP,Barrera Sellado - Sellado de uniones de tablero ZIP con cinta especializada ZIP Tape asentada con rodillo,LF,1.35,0.0,0.0
866,EXTERIOR,EXT-WRB-FLS-WND,Barrera Flasheo - Membrana autoadherible de butilo de 4 a 6 pulg para vanos de puertas y ventanas (Peel & Stick),LF,2.85,0.0,0.0
867,EXTERIOR,EXT-WRB-COR-FLS,Barrera Flasheo - Piezas esquineras premoldeadas flexibles para sellado antifiltraciones en vanos exteriores,EA,14.5,0.0,0.0
868,EXTERIOR,EXT-WRB-HGT-2ST,Barrera Recargo Altura - Suplemento por instalacion y sellado de Tyvek/fieltro en segundo nivel (mas de 12 pies),SF,0.3,0.0,0.0
869,EXTERIOR,EXT-WRB-HGT-3ST,Barrera Recargo Altura - Suplemento por instalacion de membrana climatica en tercer nivel con arnes,SF,0.55,0.0,0.0
870,EXTERIOR,EXT-SDG-HRD-LAP,Siding Fibrocemento - Duela horizontal James HardiePlank 8-1/4 pulg con traslape ciego y clavado galvanizado (1er piso),SF,6.85,0.0,0.0
871,EXTERIOR,EXT-SDG-HRD-PAN,Siding Fibrocemento - Hojas verticales HardiePanel 4x8 o 4x10 lisas o textura cedro (1er piso),SF,6.2,0.0,0.0
872,EXTERIOR,EXT-SDG-HRD-BAT,Siding Fibrocemento - Liston vertical HardieTrim Batten de 2.5 pulg para estilo Board & Batten,LF,3.85,0.0,0.0
873,EXTERIOR,EXT-SDG-HRD-SHK,Siding Fibrocemento - Teja decorativa HardieShingle de borde recto o escalonado (1er piso),SF,9.25,0.0,0.0
874,EXTERIOR,EXT-SDG-HRD-DEM,Siding Fibrocemento Demolicion - Retiro manual y desecho de siding de fibrocemento danado,SF,1.25,0.0,0.0
875,EXTERIOR,EXT-SDG-HRD-REP,Siding Fibrocemento Reparacion - Reemplazo individual de pieza rota de HardiePlank con sellado,LF,8.5,0.0,0.0
876,EXTERIOR,EXT-SDG-VNL-STD,Siding Vinil - Revestimiento de vinil residencial estandar 0.040 a 0.042 pulg estilo Clapboard o Dutch Lap (1er piso),SF,4.85,0.0,0.0
878,EXTERIOR,EXT-SDG-VNL-SHK,Siding Vinil - Paneles decorativos de polimero moldeado imitacion teja de cedro (Cedar Shake Vinyl),SF,8.5,0.0,0.0
879,EXTERIOR,EXT-SDG-VNL-DEM,Siding Vinil Demolicion - Desprendimiento cuidadoso de vinil con extractor Zip tool y desecho,SF,0.85,0.0,0.0
880,EXTERIOR,EXT-SDG-VNL-RST,Siding Vinil R&R - Desmonte y reinstalacion de paneles de vinil para accesos o reparaciones (Detach & Reset),SF,2.25,0.0,0.0
881,EXTERIOR,EXT-SDG-STN-VEN,Siding Piedra - Chapa de piedra manufacturada/cultivada asentada con mortero polimerico (1er piso),SF,24.5,0.0,0.0
882,EXTERIOR,EXT-SDG-STN-PNL,Siding Piedra - Paneles premontados de piedra natural apilada (Stacked Stone Ledger) adheridos (1er piso),SF,28.0,0.0,0.0
883,EXTERIOR,EXT-SDG-STN-PRE,"Siding Piedra Prep - Base de mamposteria: doble papel No. 30, malla galvanizada de metal desplegado engrapada",SF,3.5,0.0,0.0
884,EXTERIOR,EXT-SDG-STN-SCR,Siding Piedra Prep - Capa base de mortero rayado (Scratch coat) sobre malla metalica para anclaje de piedra,SF,2.85,0.0,0.0
885,EXTERIOR,EXT-SDG-STN-CAP,Siding Piedra Remate - Remate superior de alfeizar en concreto arquitectonico para pared de piedra (Sill cap),LF,22.0,0.0,0.0
886,EXTERIOR,EXT-SDG-WOD-T11,Siding Madera - Tablero ranurado T1-11 de 4x8 pies con juntas selladas y clavos galvanizados (1er piso),SF,5.65,0.0,0.0
887,EXTERIOR,EXT-SDG-WOD-CED,Siding Madera - Duela biselada de cedro rojo occidental (Cedar Bevel Lap) tratada (1er piso),SF,9.5,0.0,0.0
888,EXTERIOR,EXT-SDG-WOD-SHK,Siding Madera - Tejuela de madera de cedro dividida a mano (Cedar Shakes) traslapada (1er piso),SF,12.8,0.0,0.0
889,EXTERIOR,EXT-SDG-WOD-DEM,Siding Madera Demolicion - Retiro y acarreo de siding de madera o tablero T1-11 podrido,SF,1.15,0.0,0.0
890,EXTERIOR,EXT-SDG-STU-3CT,"Siding Estuco - Sistema tradicional de 3 capas: papel, malla, capa de adherencia, capa base y textura final (1er piso)",SF,11.5,0.0,0.0
891,EXTERIOR,EXT-SDG-STU-SYN,"Siding Estuco - Sistema sintetico EIFS: placa de EPS de 1 pulg, malla de fibra de vidrio y enlucido acrilico elastico (1er piso)",SF,14.2,0.0,0.0
892,EXTERIOR,EXT-SDG-STU-REP,Siding Estuco Reparacion - Saneado de grietas o zonas desprendidas con mortero elastico y textura a juego,SF,8.5,0.0,0.0
893,EXTERIOR,EXT-SDG-TRM-CRN,Siding Remate - Poste esquinero exterior de vinil o fibrocemento 4x4 o 5/4x4 pulg,LF,6.5,0.0,0.0
894,EXTERIOR,EXT-SDG-TRM-JCH,Siding Perfil - Perfil J-Channel de vinil o aluminio para encuadre de ventanas y aleros,LF,3.2,0.0,0.0
895,EXTERIOR,EXT-SDG-TRM-ZFL,Siding Flasheo - Tapajuntas metalico en Z (Z-Flashing) galvanizado sobre molduras de ventanas y transiciones horizontales,LF,2.85,0.0,0.0
896,EXTERIOR,EXT-SDG-BLK-MNT,"Siding Accesorio - Bloque de montaje exterior integrado (J-Block) para lamparas, tomacorrientes o grifos",EA,35.0,0.0,0.0
897,EXTERIOR,EXT-SDG-CAU-PRM,Siding Sellado - Cordon continuo de sellador de poliuretano exterior resistente a intemperie en uniones y marcos,LF,1.85,0.0,0.0
898,EXTERIOR,EXT-SDG-HGT-2ST,Siding Recargo Altura - Suplemento por colocacion de revestimiento en segundo piso (entre 12 y 22 pies),SF,1.35,0.0,0.0
899,EXTERIOR,EXT-SDG-HGT-3ST,Siding Recargo Altura - Suplemento por colocacion de revestimiento en tercer piso (mas de 22 pies),SF,2.15,0.0,0.0
900,EXTERIOR,EXT-ACC-SCF-SET,"Siding Acceso - Transporte, montaje y desmontaje de torre de andamio metalico con barandas y rodapies",EA,380.0,0.0,0.0
901,EXTERIOR,EXT-ACC-SCF-LBR,Siding Acceso - Colocacion y ajuste de gatas mecanicas de escalera con plataforma de aluminio (Ladder Jack),DAY,125.0,0.0,0.0
902,EXTERIOR,EXT-CNC-DEM-04I,Concreto Demolicion - Rotura con martillo hidraulico/demoledor de acera o anden existente de 4 pulg de espesor y retiro de escombros,SF,3.85,0.0,0.0
903,EXTERIOR,EXT-CNC-DEM-06I,Concreto Demolicion - Demolicion de entrada de vehiculos (Driveway) o losa reforzada de 6 pulg con carga mecanica,SF,5.25,0.0,0.0
904,EXTERIOR,EXT-CNC-EXC-TRN,Concreto Excavacion - Excavacion manual y perfilado de terreno para anden perimetral alrededor de la vivienda hasta 4-6 pulg,SF,1.65,0.0,0.0
905,EXTERIOR,EXT-CNC-GRD-SUB,"Concreto Nivelacion - Nivelacion, despalme y compactacion mecanica de rasante de tierra con placa vibratoria",SF,0.85,0.0,0.0
906,EXTERIOR,EXT-CNC-BAS-GRV,"Concreto Base - Suministro, tendido y compactado de base de grava triturada no. 57 o GAB de 4 pulg de espesor",SF,1.85,0.0,0.0
907,EXTERIOR,EXT-CNC-FRM-WOD,Concreto Encofrado - Armado y estacado de formaleta de madera 2x4 para bordes rectos de acera perimetral,LF,3.25,0.0,0.0
908,EXTERIOR,EXT-CNC-FRM-CRV,Concreto Encofrado - Formaleta curva flexible con madera delgada/masonite para andenes con diseno ondeado o rotondas,LF,4.85,0.0,0.0
909,EXTERIOR,EXT-CNC-MSH-WIR,Concreto Refuerzo - Suministro y colocacion de malla electrosoldada de acero 6x6 W1.4/W1.4 elevada sobre silletas,SF,0.95,0.0,0.0
910,EXTERIOR,EXT-CNC-RBR-038,Concreto Refuerzo - Suministro y emparrillado de varilla corrugada de 3/8 pulg (No. 3) espaciada a 18 pulg centro a centro,LF,1.85,0.0,0.0
911,EXTERIOR,EXT-CNC-RBR-050,Concreto Refuerzo - Tendido y amarre de varilla corrugada de 1/2 pulg (No. 4) para rampas y entradas de autos,LF,2.35,0.0,0.0
912,EXTERIOR,EXT-CNC-WKW-04B,Concreto Anden - Vaciado y reglado de losa de 4 pulg concreto premezclado 3000-3500 PSI con acabado escobillado antideslizante (Broom finish),SF,8.5,0.0,0.0
913,EXTERIOR,EXT-CNC-WKW-LBR,"Concreto Anden Labor - Solo mano de obra: reglado, orillado, acabado escobillado y curado de acera provista por cliente",SF,4.25,0.0,0.0
914,EXTERIOR,EXT-CNC-PRC-SLB,Concreto Porche - Vaciado de losa frontal de descanso o porche de entrada con remates orillados de precision,SF,9.5,0.0,0.0
915,EXTERIOR,EXT-CNC-DRV-06B,Concreto Driveway - Vaciado de entrada vehicular de 6 pulg 4000 PSI de alta resistencia a carga pesada con acabado escobillado,SF,11.5,0.0,0.0
916,EXTERIOR,EXT-CNC-FIN-STP,"Concreto Estampado - Acabado estampado decorativo (Piedra laja, adoquín o ladrillo) con desmoldante, lavado y sellador acrilico",SF,14.5,0.0,0.0
917,EXTERIOR,EXT-CNC-FIN-EXP,Concreto Agregado - Acabado de agregado expuesto con retardante superficial de fraguado y lavado a presion,SF,12.0,0.0,0.0
918,EXTERIOR,EXT-CNC-FIN-SMT,Concreto Acabado - Acabado pulido liso tradicional con llana de magnesio y llana metalica de acero,SF,8.9,0.0,0.0
919,EXTERIOR,EXT-CNC-STP-FRM,"Concreto Gradas - Encofrado, vaciado y acabado de huella y contrahuella de escalon de concreto colado in situ por pie lineal",LF,45.0,0.0,0.0
920,EXTERIOR,EXT-CNC-STP-BOX,Concreto Descanso - Construccion de descanso escalonado frontal elevado (Landing / Stoop) para acceso a puerta principal,SF,18.5,0.0,0.0
921,EXTERIOR,EXT-CNC-JNT-SAW,Concreto Juntas - Corte de juntas de control y dilatacion con sierra y disco diamantado a 1/4 del espesor de la losa,LF,1.65,0.0,0.0
922,EXTERIOR,EXT-CNC-JNT-EXP,Concreto Expansión - Suministro e instalacion de cinta de expansion flexible de 1/2 pulg en union entre anden y cimientos de la casa,LF,2.45,0.0,0.0
923,EXTERIOR,EXT-CNC-SEA-ACR,Concreto Sellado - Aplicacion de 2 manos de sellador penetrante transparente base solvente antimanchas y antipolvo,SF,1.25,0.0,0.0
924,EXTERIOR,EXT-CNC-CAU-JNT,Concreto Calafateo - Relleno y sellado de juntas de dilatacion con cordon de respaldo de espuma y sellador elastico autonivelante,LF,2.85,0.0,0.0
925,CERCAS,EXT-FNC-WOD-DOG,Cerca Madera - Construccion de cerca de privacidad de 6 pies estilo Dog-Ear con tablas 1x6 tratadas y 3 travesanos 2x4,LF,28.5,0.0,0.0
926,CERCAS,EXT-FNC-WOD-SHB,Cerca Madera - Cerca estilo Shadowbox (Buen vecino) de 6 pies con tablas traslapadas en ambos lados para paso de aire,LF,33.0,0.0,0.0
927,CERCAS,EXT-FNC-WOD-BOB,Cerca Madera - Cerca estilo Board-on-Board de 6 pies con traslape completo sin espacios visuales (100% privacidad),LF,36.5,0.0,0.0
928,CERCAS,EXT-FNC-WOD-PIC,Cerca Madera - Cerca estilo Picture-Frame / Enmarcada de 6 pies con moldura superior (Cap rail 2x6) y zocalo inferior (Rot board 2x6),LF,42.0,0.0,0.0
929,CERCAS,EXT-FNC-WOD-PCK,Cerca Madera - Cerca frontal decorativa tipo Picket de 4 pies de altura con barrotes espaciados y remate superior,LF,22.5,0.0,0.0
930,CERCAS,EXT-FNC-WOD-HRZ,Cerca Madera - Cerca de diseno horizontal contemporaneo con tablas tratadas 1x6 o 1x4 fijadas a postes de madera o metal,LF,38.0,0.0,0.0
931,CERCAS,EXT-FNC-WOD-LBR,Cerca Madera Labor - Solo mano de obra: instalacion de tramos de cerca de madera provistos en obra,LF,14.5,0.0,0.0
932,CERCAS,EXT-FNC-PST-CNC,Cerca Poste - Perforacion de hoyo a 24-30 pulg de profundidad y colado con concreto premezclado de poste tratado 4x4x8,EA,68.0,0.0,0.0
933,CERCAS,EXT-FNC-PST-6X6,Cerca Poste - Perforacion profunda y colado con concreto de poste pesado 6x6x10 para soporte rigido de portones,EA,125.0,0.0,0.0
934,CERCAS,EXT-FNC-PST-STL,Cerca Poste Metalico - Suministro e instalacion de poste de acero galvanizado de 2-3/8 pulg embebido en zapata de concreto,EA,78.0,0.0,0.0
935,CERCAS,EXT-FNC-PST-BRK,Cerca Herraje - Suministro e instalacion de abrazaderas de fijacion WAP de poste de acero a travesanos de madera 2x4,EA,14.5,0.0,0.0
936,CERCAS,EXT-FNC-RUN-2X4,Cerca Travesano - Suministro e instalacion de larguero horizontal de madera tratada 2x4x16 fijado con tornillos de exterior,LF,3.85,0.0,0.0
937,CERCAS,EXT-FNC-ROT-BRD,Cerca Zocalo - Suministro e instalacion de tabla de sacrificio en contacto con tierra (Rot board) de 2x6 tratada Ground Contact,LF,4.5,0.0,0.0
938,CERCAS,EXT-FNC-CHN-GL4,Cerca Malla - Cerca de malla ciclonica de 4 pies de altura en acero galvanizado calibre 11 con tubo superior y postes,LF,18.5,0.0,0.0
939,CERCAS,EXT-FNC-CHN-GL6,Cerca Malla - Cerca de malla ciclonica perimetral de 6 pies de altura en acero galvanizado con accesorios de tension,LF,23.0,0.0,0.0
940,CERCAS,EXT-FNC-CHN-BLK,Cerca Malla - Cerca de malla ciclonica de 6 pies con recubrimiento de vinil negro (Black vinyl-coated) resistente a corrosion,LF,27.5,0.0,0.0
941,CERCAS,EXT-FNC-VNL-PRV,Cerca Vinil - Suministro e instalacion de paneles prefabricados de vinil blanco de 6 pies con postes encamisados en concreto,LF,44.0,0.0,0.0
942,CERCAS,EXT-FNC-ALM-ORN,Cerca Aluminio - Suministro e instalacion de paneles de aluminio ornamental lacado negro de 4 a 5 pies estilo reja de hierro,LF,48.5,0.0,0.0
943,CERCAS,EXT-FNC-GAT-SGL,Cerca Porton - Fabricacion e instalacion de puerta peatonal simple de madera de 4 pies con marco reforzado anti-caida (Anti-sag),EA,245.0,0.0,0.0
944,CERCAS,EXT-FNC-GAT-DBL,Cerca Porton - Fabricacion e instalacion de porton vehicular doble de madera de 10 a 12 pies con varilla de caida al piso (Drop rod),EA,520.0,0.0,0.0
945,CERCAS,EXT-FNC-GAT-CHN,Cerca Porton - Suministro e instalacion de marco tubular galvanizado para puerta de paso en cerca de malla de 4 pies,EA,185.0,0.0,0.0
946,CERCAS,EXT-FNC-GAT-HRD,Cerca Herrajes - Suministro e instalacion de kit de bisagras de uso pesado con cierre automatico por resorte y cerrojo de gravedad,EA,75.0,0.0,0.0
947,CERCAS,EXT-FNC-GAT-WHL,Cerca Accesorio - Instalacion de rueda giratoria con resorte de amortiguacion (Gate wheel) para soporte de hojas anchas,EA,58.0,0.0,0.0
948,CERCAS,EXT-FNC-DEM-WOD,Cerca Demolicion - Desmonte completo de cerca de madera existente con acarreo y desecho de tablas y travesanos,LF,3.25,0.0,0.0
949,CERCAS,EXT-FNC-DEM-PST,Cerca Demolicion - Excavacion manual/mecanica y extraccion de zapata de concreto con munon de poste podrido enterrado,EA,45.0,0.0,0.0
950,CERCAS,EXT-FNC-CLN-PRS,"Cerca Mantenimiento - Lavado a presion profunda de cerca de madera para eliminacion de moho, hongos y grisura solar",LF,1.65,0.0,0.0
951,EXTERIOR,EXT-FNC-STN-SEA,Cerca Mantenimiento - Aplicacion de 2 manos de tinte penetrante para exterior repelente al agua y proteccion UV,LF,3.85,0.0,0.0
952,PAISAJISMO,EXT-LND-MOW-SML,"Cesped Mantenimiento - Corte de cesped residencial pequeno (hasta 5,000 SF), orillado con hilo (Weed eating), perfilado de banquetas y soplado final",EA,55.0,0.0,0.0
953,PAISAJISMO,EXT-LND-MOW-MED,"Cesped Mantenimiento - Corte de cesped de tamano medio (5,000 a 10,000 SF), orillado perimetral, perfilado con disco y limpieza con sopladora",EA,85.0,0.0,0.0
954,PAISAJISMO,EXT-LND-MOW-LRG,"Cesped Mantenimiento - Corte de cesped en predio amplio (10,000 a 20,000 SF / hasta 1/2 acre) con maquina de montar y desbroce perimetral",EA,145.0,0.0,0.0
955,PAISAJISMO,EXT-LND-EDG-TRM,"Cesped Perfilado - Perfilado rigido con cuchilla metalica de bordes de andenes, entradas de vehiculos (Driveways) y camas de flores por pie lineal",LF,0.45,0.0,0.0
956,PAISAJISMO,EXT-LND-CLR-BSH,"Cesped Desbroce - Limpieza profunda de maleza densa, matorrales y pasto crecido excesivo con desbrozadora pesada o tractor (Bush hog)",SF,0.18,0.0,0.0
957,PAISAJISMO,EXT-LND-SOD-INS,Cesped Instalacion - Suministro e instalacion de rollos de cesped natural (Bermuda o Fescue) trabados sobre terreno preparado con apisonado,SF,1.25,0.0,0.0
958,PAISAJISMO,EXT-LND-SOD-LBR,Cesped Labor - Solo mano de obra para tendido y ajuste de rollos de pasto suministrados en sitio por el cliente,SF,0.55,0.0,0.0
959,PAISAJISMO,EXT-LND-TOP-SOIL,"Jardineria Suelo - Suministro, acarreo y esparcido de tierra negra fertil / abono (Topsoil) nivelado para camas o reparacion de huecos",CY,65.0,0.0,0.0
960,PAISAJISMO,EXT-LND-MLC-BLD,Jardineria Acolchado - Suministro y tendido de capa de 2-3 pulg de mantillo / astillas de madera tratada (Black / Brown Hardwood Mulch),CY,78.0,0.0,0.0
961,PAISAJISMO,EXT-LND-PIN-STR,Jardineria Paja de Pino - Suministro e instalacion de fardos de paja de pino (Pine straw bales) colocados y ribeteados en jardineras por fardo,EA,12.5,0.0,0.0
962,PAISAJISMO,EXT-LND-TRM-SHR,Jardineria Arbustos - Poda de formacion y recorte estetico de arbustos individuales o plantas ornamentales hasta 6 pies de altura,EA,18.0,0.0,0.0
963,PAISAJISMO,EXT-LND-TRM-HDG,Jardineria Setos - Poda rectificada de cerco vivo o seto perimetral (Hedge trimming) con cortasetos mecanico por pie lineal,LF,2.85,0.0,0.0
964,PAISAJISMO,EXT-TRE-TRM-LOW,Arboles Poda - Corte y despeje de ramas bajas o follaje que interfieren el paso peatonal o vehicular (Elevacion de copa),EA,75.0,0.0,0.0
965,PAISAJISMO,EXT-TRE-TRM-ROF,Arboles Poda - Corte de seguridad de ramas sobre el techo de la casa o contra cables de servicio para evitar danos por viento/friccion,EA,165.0,0.0,0.0
966,PAISAJISMO,EXT-TRE-TRM-BIG,Arboles Poda Mayor - Poda estructural de aclareo de copa en arbol de gran tamano con arnes y trepa o canastilla hidraulica,EA,380.0,0.0,0.0
967,PAISAJISMO,EXT-TRE-REM-T12,Arboles Tala - Derribo controlado y apeo de arbol pequeno de hasta 12 pulg de diametro de tronco a nivel de suelo,EA,350.0,0.0,0.0
968,PAISAJISMO,EXT-TRE-REM-T24,Arboles Tala - Tala seccionada de arbol mediano de 13 a 24 pulg de tronco con aparejos de descenso controlado (Rigging),EA,750.0,0.0,0.0
969,PAISAJISMO,EXT-TRE-REM-T36,Arboles Tala - Tala de arbol grande o de alto riesgo de 25 a 36 pulg de tronco cercano a estructuras con maniobras de precision,EA,1450.0,0.0,0.0
970,PAISAJISMO,EXT-TRE-REM-T48,Arboles Tala - Tala de arbol monumental de mas de 36 pulg de diametro que requiera canastilla o grua de carga,EA,2200.0,0.0,0.0
971,PAISAJISMO,EXT-TRE-STP-SML,Arboles Munon - Destoconado con maquina destoconadora de tocon de arbol hasta 12 pulg de diametro a 6-8 pulg bajo nivel de tierra,EA,125.0,0.0,0.0
972,PAISAJISMO,EXT-TRE-STP-MED,Arboles Munon - Destoconado con trituradora de tocon mediano de 13 a 24 pulg de diametro incluyendo eliminacion de contrafuertes,EA,220.0,0.0,0.0
973,PAISAJISMO,EXT-TRE-STP-LRG,Arboles Munon - Destoconado de tocon masivo de 25 a 36 pulg con trituracion profunda de raices principales superficiales,EA,360.0,0.0,0.0
974,PAISAJISMO,EXT-TRE-CHP-WOD,Arboles Triturado - Procesamiento in situ de ramas y ramajes con maquina chipeadora de madera industrial por hora de servicio,HR,145.0,0.0,0.0
975,PAISAJISMO,EXT-TRE-HAU-LOG,"Arboles Disposicion - Carga manual/mecanica, acarreo en remolque/camion y pago de tasa de tiro de troncos pesados y tocones por viaje",EA,350.0,0.0,0.0
976,PAISAJISMO,EXT-LND-CLN-YRD,"Jardineria Limpieza - Limpieza general de patio, rastrillado de hojas secas, recoleccion de ramas caidas y embolsado por hora-hombre",HR,45.0,0.0,0.0
977,PINTURA,EXT-PNT-PWSH-GEN,"Pintura Prep - Lavado a presion (Pressure washing) de muros, aleros y revestimiento exterior con solucion desengrasante y antimoho",SF,0.45,0.0,0.0
978,PINTURA,EXT-PNT-PWSH-DCK,Pintura Prep - Lavado a presion profunda de terraza/deck de madera o cerca para abrir poro y remover tinte viejo,SF,0.55,0.0,0.0
979,PINTURA,EXT-PNT-PWSH-CNC,Pintura Prep - Lavado con hidrolavadora de alto tonelaje y tratamiento de acido muriatico / limpiador en losas de concreto,SF,0.5,0.0,0.0
980,PINTURA,EXT-PNT-SCP-SND,"Pintura Prep - Raspado manual mecanico con espatula de pintura descascarada, lijado de transiciones y limpieza de polvo",SF,0.75,0.0,0.0
981,PINTURA,EXT-PNT-CAU-EXT,"Pintura Prep - Calafateo y sellado de grietas y juntas en marcos de ventanas, puertas y uniones con masilla acrilica siliconizada exterior",LF,0.95,0.0,0.0
982,PINTURA,EXT-PNT-PRM-EXT,Pintura Imprimacion - Aplicacion de 1 mano de sellador fijador / primer acrilico o base aceite bloqueador de manchas en zonas expuestas,SF,0.65,0.0,0.0
983,PINTURA,EXT-PNT-SDG-1CT,Pintura Siding - Aplicacion de 1 mano de pintura acrilica 100% latex exterior a soplete airless con roleado hacia atras (Back-roll),SF,0.95,0.0,0.0
984,PINTURA,EXT-PNT-SDG-2CT,"Pintura Siding - Aplicacion de 2 manos de pintura exterior de alta durabilidad en siding de fibrocemento Hardie, madera o vinil",SF,1.65,0.0,0.0
985,PINTURA,EXT-PNT-MAS-ELA,Pintura Estuco - Aplicacion de recubrimiento elastomerico impermeable de alto espesor (Elastomeric coating) en muros de estuco o ladrillo,SF,2.15,0.0,0.0
986,PINTURA,EXT-PNT-MAS-LAT,"Pintura Mamposteria - Aplicacion de 2 manos de pintura acrilica especial para bloques de concreto, chimeneas o cimientos visibles",SF,1.45,0.0,0.0
987,PINTURA,EXT-PNT-SDG-LBR,Pintura Siding Labor - Solo mano de obra para aplicacion de 2 manos de pintura exterior suministrada por el cliente,SF,0.9,0.0,0.0
988,PINTURA,EXT-PNT-FAS-SOF,Pintura Alero - Preparacion y pintura a 2 manos de tabla de fascia y panel de soffit continuo hasta 12 pulg de ancho por pie lineal,LF,3.25,0.0,0.0
989,PINTURA,EXT-PNT-FAS-ONL,"Pintura Fascia - Preparacion, enmascarado y aplicacion de 2 manos de esmalte exterior en tabla de fascia frontal",LF,1.85,0.0,0.0
990,PINTURA,EXT-PNT-SOF-SF,Pintura Soffit - Pintura a brocha/rodillo de cielo de alero ancho o bajo porche por pie cuadrado (2 manos),SF,1.35,0.0,0.0
991,PINTURA,EXT-PNT-TRM-WND,"Pintura Molduras - Lijado, sellado y aplicacion de 2 manos en molduras exteriores de ventanas y puertas (Exterior Trim/Casing)",LF,1.65,0.0,0.0
992,PINTURA,EXT-PNT-CRN-BRD,Pintura Esquineros - Pintura de postes esquineros de madera o fibrocemento (Corner boards) por pie lineal,LF,1.45,0.0,0.0
993,PINTURA,EXT-PNT-GUT-DWN,"Pintura Canaletas - Limpieza, imprimacion para metales no ferrosos y pintura de canaletas y bajantes pluviales existentes",LF,1.95,0.0,0.0
994,PINTURA,EXT-PNT-DCK-STN,Deck Tinte - Aplicacion de 2 manos de tinte semitransparente o solido con sellador hidrofugo en piso de terraza/deck de madera,SF,1.65,0.0,0.0
995,PINTURA,EXT-PNT-DCK-RES,Deck Recubrimiento - Aplicacion de recubrimiento elastico grueso antideslizante para restauracion de madera vieja (Deck Resurfacer),SF,2.45,0.0,0.0
996,PINTURA,EXT-PNT-RAL-STN,"Deck Barandal - Tinturado o pintura detallada a mano de pasamanos, travesanos y balaustres de madera por pie lineal de baranda",LF,7.5,0.0,0.0
997,PINTURA,EXT-PNT-STR-STN,"Deck Escalera - Tinturado y sellado de peldanos, contrahuellas y largueros de escalera exterior por escalon completo",EA,18.0,0.0,0.0
998,PINTURA,EXT-PNT-PST-STN,Deck Poste - Lijado y aplicacion de sellador o tinte protector en poste estructural 4x4 o 6x6 por unidad,EA,14.5,0.0,0.0
999,PINTURA,EXT-PNT-FNC-ST1,Cerca Tinte - Aplicacion con pistola airless y brocha de tinte penetrante protector en 1 cara de cerca de madera de 6 pies,LF,2.85,0.0,0.0
1000,PINTURA,EXT-PNT-FNC-ST2,Cerca Tinte - Aplicacion completa de tinte exterior protector por ambas caras de cerca de madera de 6 pies de privacidad,LF,4.85,0.0,0.0
1001,PINTURA,EXT-PNT-FNC-PNT,Cerca Pintura - Aplicacion de 2 manos de pintura latex exterior 100% acrilica por pie lineal de cerca (1 cara),LF,3.45,0.0,0.0
